"ServiceTreeId","RTOId","BuildNumber","VirtualEnvironment","DeploymentTemplate","BranchInformation","PreciseTimeStamp"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781336","19.4.35.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T07:26:09.2430225Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T07:21:07.8221953Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T07:25:24.9494925Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T07:27:06.1780291Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T07:02:09.1765493Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T07:20:36.6650111Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T07:11:57.9773057Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T07:03:47.8511729Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T07:03:18.9375139Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T06:57:57.6253538Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-11T06:09:09.7570615Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:07:29.1516172Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772888","19.4.18.0","NSM_ConfigPush_Pilot_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:10:54.9178652Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:04:43.3885552Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:08:39.7991793Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T06:11:40.5611347Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T06:08:34.3206909Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T06:07:48.4153084Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:08:15.2057059Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:07:07.1712779Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:07:33.0926946Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:09:50.4723493Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:11:53.6936324Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T05:52:09.9345794Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781336","19.4.35.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T05:53:09.9897815Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781404","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_useast2euap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:46:57.3457459Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:40:34.2768920Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:05:17.3961124Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-11T06:05:17.1833825Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T05:49:43.0630797Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772888","19.4.18.0","NSM_ConfigPush_Pilot_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:09:46.4512678Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T05:10:09.6110577Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T05:12:14.9918055Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:09:16.9212761Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:07:16.4274952Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:12:25.0172692Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:06:57.0473397Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:11:17.3944104Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:10:41.6018416Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:06:47.8589529Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-11T05:07:29.6931784Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T05:07:58.4514191Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T04:54:30.5031731Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:49:40.0509572Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:08:57.8074040Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:08:57.9077776Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:13:03.4443759Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T05:05:51.5062014Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781336","19.4.35.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T04:52:53.1433354Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781404","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_useast2euap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T05:15:34.6708848Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T03:10:27.0494336Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:20:23.7887708Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T03:15:38.4142750Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:17:37.8333705Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:24:41.1959231Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:25:28.4022301Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-11T03:25:52.9350357Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:17:09.8937210Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T03:17:43.0851737Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:19:39.4423998Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:19:39.8016900Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:24:59.1856974Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:19:55.9269653Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T03:20:57.4592382Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781336","19.4.35.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T03:20:13.5374489Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:20:04.5378242Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772888","19.4.18.0","NSM_ConfigPush_Pilot_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:24:20.1925021Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:17:51.3266324Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781404","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_useast2euap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:12:06.2127351Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T03:19:58.0590450Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:25:56.1008058Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T02:12:03.5127906Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T02:15:30.8784998Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:19:00.8975986Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:13:49.7975666Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:21:54.5324621Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-11T02:15:15.7241295Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:14:26.6881464Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:16:07.8235947Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:19:55.3228517Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:13:51.4356975Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772888","19.4.18.0","NSM_ConfigPush_Pilot_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:12:31.7412851Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:17:26.5432099Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781336","19.4.35.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T02:17:00.9747484Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T02:12:49.8980930Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T02:13:54.7722533Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T02:15:18.2625845Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:10:28.6063924Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:14:45.2677307Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:16:00.7549278Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:16:00.5342176Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781404","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_useast2euap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T02:11:26.6123197Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:22:54.6115687Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:02:30.8669049Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-11T04:15:26.2791424Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:16:42.6969525Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T04:17:26.3971872Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:25:26.5540238Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:25:27.1615551Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:22:08.7855170Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:20:41.0829109Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781404","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_useast2euap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:13:32.3224738Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:22:17.2972761Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T04:01:48.4027935Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-11T03:57:30.3468927Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T04:19:14.8819373Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:25:46.1262720Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:17:27.9479354Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T04:22:56.0412571Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:23:58.7881820Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772888","19.4.18.0","NSM_ConfigPush_Pilot_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-11T04:25:03.3434508Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781336","19.4.35.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T04:21:59.8941055Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-11T04:21:20.6588918Z"
